Amount,Date,ScenarioName,DepartmentGroupName,ParentOrganizationKey,OrganizationName,CurrencyKey
196.54,2007-04-01 00:00:00,Actual,Research and Development,2.0,Canadian Division,19
-154.98,2007-04-01 00:00:00,Actual,Research and Development,2.0,Canadian Division,19
261.69,2007-04-01 00:00:00,Actual,Research and Development,2.0,Canadian Division,19
89458.81,2007-04-01 00:00:00,Actual,Research and Development,2.0,Canadian Division,19
5.0,2007-04-01 00:00:00,Actual,Research and Development,2.0,Canadian Division,19
1273.0,2007-04-01 00:00:00,Actual,Research and Development,2.0,Canadian Division,19
34500.0,2007-04-01 00:00:00,Actual,Research and Development,2.0,Canadian Division,19
801926.63,2007-04-01 00:00:00,Actual,Research and Development,2.0,Canadian Division,19
1180806.42,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
1081980.33,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
32788.06,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
21640.88,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
165543.56,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
99542.33,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
196919.9,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
13513.45,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
43057.94,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
13648.31,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
74546.41,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
11592.21,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
4739.05,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
26963.7,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
21227.23,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
200873.01,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
70823.61,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
28784.95,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
23874.25,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
76496.44999999998,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
122723.06,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
109427.36,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
33872.92,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
74910.05,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
30975.9,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
157726.54,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
2286023.77,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
23583.34,2007-04-01 00:00:00,Actual,Sales and Marketing,2.0,Canadian Division,19
15110.62,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
1706.11,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
1550.79,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
238.0,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
215.66,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
107.14,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
80.54999999999998,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
24.16,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
35.87,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
139.06,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
241.19,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
147.57,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
264.59,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
77.36,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
285.87,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
177.36,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
18.84,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
63.53,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
56.08,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
50.76,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
240.13,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
108.21,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
164.59,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
-130.09,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
219.91,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
52.89,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
5.0,2007-04-01 00:00:00,Actual,Corporate,9.0,France,36
22688.42,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
9829.67,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
1009.29,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
707.16,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
93.31,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
84.79999999999998,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
44.38,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
32.67,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
10.33,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
15.65,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
63.53,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
164.59,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
78.42,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
140.12,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
53.95,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
178.42,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
110.34,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
12.46,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
41.19,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
36.93,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
32.67,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
144.38,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
70.97,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
107.14,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
-84.34999999999998,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
143.31,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
32.67,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
3.0,2007-04-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
12852.06,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
1056.1,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
924.18,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
122.04,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
111.4,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
58.21,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
43.31,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
12.46,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
19.91,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
83.73999999999998,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
165.66,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
103.95,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
186.93,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
58.21,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
213.53,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
132.68,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
13.53,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
45.44,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
39.06,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
36.93,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
192.25,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
75.23,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
115.65,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
-90.73,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
153.95,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
39.06,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
4.0,2007-04-01 00:00:00,Actual,Inventory Management,9.0,France,36
13614.84,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
1117.8,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
1117.8,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
156.08,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
142.25,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
70.97,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
53.95,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
16.72,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
23.1,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
97.57,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
200.76,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
110.34,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
197.57,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
65.65,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
235.87,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
146.51,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
15.65,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
52.89,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
47.57,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
42.25,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
192.25,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
91.19,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
139.06,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
-109.88,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
185.87,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
43.31,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
4.0,2007-04-01 00:00:00,Actual,Manufacturing,9.0,France,36
3213.58,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
363.53,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
297.57,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
40.12,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
36.93,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
18.84,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
14.59,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
5.01,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
7.14,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
25.23,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
194.38,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
28.42,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
50.76,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
28.42,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
61.4,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
37.99,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
5.01,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
14.59,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
13.53,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
11.4,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
48.63,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
25.23,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
36.93,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
-27.96,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
49.7,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
11.4,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
1.0,2007-04-01 00:00:00,Actual,Quality Assurance,9.0,France,36
5068.94,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
6516.84,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
75.23,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
19274.52,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
20993.7,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
1939.09,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
1508.23,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
1811.43,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
205.02,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
186.93,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
96.51,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
70.97,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
20.97,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
29.48,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
109.27,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
133.74,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
188.0,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
449.7,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
288.0,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
83.73999999999998,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
312.47,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
193.32,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
19.91,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
66.72,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
56.08,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
53.95,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
288.0,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
108.21,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
166.72,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
-132.22,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
222.04,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
2119.95,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
6.0,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
279.0,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
27000.0,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
72410.61999999998,2007-04-01 00:00:00,Actual,Research and Development,9.0,France,36
109196.41,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
184462.71,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
5785.97,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
3689.13,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
24902.29,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
19183.03,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
38367.43,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
3795.51,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
12093.54,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
3909.34,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
68205.22,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
3223.16,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
1344.4,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
6403.01,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
5599.8,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
53247.5,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
66595.62,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
8612.62,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
7000.89,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
12912.7,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
31594.96,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
26998.07,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
9979.67,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
56819.9,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
8172.189999999999,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
110141.51,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
103010.49,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
6563.65,2007-04-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
2673.15,2007-04-01 00:00:00,Actual,Corporate,9.0,Germany,36
301.83,2007-04-01 00:00:00,Actual,Corporate,9.0,Germany,36
138.0,2007-04-01 00:00:00,Actual,Corporate,9.0,Germany,36
19.91,2007-04-01 00:00:00,Actual,Corporate,9.0,Germany,36
17.78,2007-04-01 00:00:00,Actual,Corporate,9.0,Germany,36
9.27,2007-04-01 00:00:00,Actual,Corporate,9.0,Germany,36
7.14,2007-04-01 00:00:00,Actual,Corporate,9.0,Germany,36
2.89,2007-04-01 00:00:00,Actual,Corporate,9.0,Germany,36
